Country Name,Country Code,Series Name,Series Code,Year,Value
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,5.558
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,36329.9702595751
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.07758576006954
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.37685727149929
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,3.992
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,20190.0035636084
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.88209885062652
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.53768532095002
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,10.834
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,22331.7948343036
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.89946701186636
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,1.63478079549601
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,8.61
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,15368.2337984435
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.91908880808811
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,3.58983413338112
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,10.348
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,23878.3641471651
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.63654099437316
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,1.98385731334471
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,7.773
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,5280.94887987063
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.06202617226026
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,9.11680911680911
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,5.671
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,11734.7649743954
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.94367212411221
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,4.36990330551793
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,3.829
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,27906.5695029641
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.57278043964686
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,1.53234960272418
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,4.696
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,37133.6203973517
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,0.95553834188668
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.82617111885407
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,4.731
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2001,20570.4385917862
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,2.00643329837733
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2001,2.78516542713554
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2001,9.599
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,24144.5727019529
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.06775027069419
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,1.9234122872706
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,8.702
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,17111.0685058941
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,2.75545611564098
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,3.06565685902219
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,11.146
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,25486.5942008748
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,-0.228310223930706
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,1.42080615551526
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,8.482
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,6658.04494326809
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.73006530805553
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,5.26544821583985
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,5.608
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,12936.6928204482
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.770924777292066
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,3.60034658290914
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,4.497
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,30077.741432188
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.79566074059649
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,1.52040245947455
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,5.037
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,37997.7424300242
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,1.7004473278454
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,1.58603162650601
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,5.783
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2002,22451.3964379368
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.26992966378873
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2002,2.46532319171165
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2002,9.211
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,29479.5222101175
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.967827182558352
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.09847219146923
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,8.306
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,21522.0170990262
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.9392895953076
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.03888839396655
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,11.283
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,30711.1022511331
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-0.529929010433477
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.03422218628562
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,9.779
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,8410.09248198479
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.93877761242727
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,4.66101694915254
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,5.79
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,15797.7821340276
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,-0.930521040324891
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,3.21899090682895
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,6.132
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,34442.6875402308
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.15234651882265
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,1.37650038542013
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,4.807
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,39490.3023903176
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.79560596521233
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.27009497336115
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,5.989
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2003,27577.5700319855
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,0.0665538088732092
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2003,2.6725555277285
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2003,8.869
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,33644.9282220364
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,2.86825052501032
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,2.14208964640241
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,8.914
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,24925.0267844576
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,3.1145314799161
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,3.03924881090925
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,11.09
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,34566.7359143735
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,1.16236825444811
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,1.66573696655992
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,10.727
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,10291.2694721409
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,4.96312536156307
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,6.74434679569469
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,5.832
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,18064.1580932987
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,1.7887355199795
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,2.36536204097302
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,6.319
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,40366.8886650968
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,2.45790443810543
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,1.39039756680422
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,4.594
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,41724.6411982614
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,3.84777169424153
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,2.67723669309172
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,5.529
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2004,31348.1901841445
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,1.4740217064723
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2004,2.20673661423657
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2004,7.866
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,34696.3718316971
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,1.88856584109286
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.74586936380482
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,8.882
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,26450.9530130382
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,3.5512255846125
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.36881409750383
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,9.146
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,35084.4363546269
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.885697256705441
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.54691114751328
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,11.193
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,11212.2046968994
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.30028318461673
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.56151711378352
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,7.189
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,18780.12751241
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.781847565175809
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,2.27716394887834
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,7.582
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,42104.7884375024
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,2.73266076681189
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,2.0891364902507
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,4.835
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,44123.3996470026
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,3.48354993544559
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.3927468454955
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,5.084
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,32062.723833669
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.762410677306491
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.9852929852798
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2005,7.73
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,36431.5658906555
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,2.71406448755236
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,1.67512449608723
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,8.832
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,28421.686527407
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,4.04343515605099
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,3.51557576832128
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,8.452
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,36980.3349948954
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,3.85573614635729
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,1.57742642840563
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,10.277
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,11478.4891640501
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,3.93393162712054
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,3.93032603841001
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,7.494
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,19839.4540499032
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,1.62503532141992
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,3.1076654587105
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,7.649
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,44512.4590296865
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,2.38069403532468
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,2.4556616643929
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,5.411
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,46301.9876485519
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,2.78453963817891
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,3.22594410070404
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,4.623
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,33537.1286994269
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,1.79947992234244
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,2.09084391012754
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2006,6.777
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,41486.1907828787
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.53048188351066
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,1.4879980595386
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,8.008
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,32652.015594702
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,3.53350013165972
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,2.78679745804946
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,8.232
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,42350.9217211489
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.89010717888073
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,2.29834400700951
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,8.732
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,13934.605460375
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,0.332354337878925
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,7.9587451654491
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,7.406
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,22811.0564844365
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.50657936515483
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,2.45396528138743
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,7.965
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,50397.6854954706
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.62487995340285
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,2.38656150773327
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,5.342
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,48050.227412195
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.00385829909158
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,2.85267248150138
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,4.622
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2007,37826.1754554823
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,1.46229205289291
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2007,1.82974112202403
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2007,6.076
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,45464.8181385158
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.380171435849121
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,2.81286194914787
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,7.386
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,35603.248328071
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.767165748290694
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,4.07534335957339
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,11.254
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,46386.3295924799
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.910403214153277
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,2.62837981637219
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,7.508
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,15762.6322515113
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.993437085479655
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,6.0425125388106
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,7.817
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,24949.0413566739
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.31924734289916
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,2.58850657657959
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,7.553
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,47396.1202078484
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,-0.248797260756646
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,3.52140856342539
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,5.705
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,48570.0594269601
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.113587248160997
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,3.839100296651
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,5.784
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2008,40828.5795580937
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,-1.02313851177097
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2008,3.34783258401022
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2008,6.723
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,41728.0884164132
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-2.82455153714783
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,0.0876204781574552
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,9.122
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2009,32279.8208476151
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.76813306940053
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2009,-0.28781308353524
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2009,17.857
